1992,-0.449899137,-7.158740044,-17.12541389,-11.71325493,-0.449573368,1.6164819,2.392974138,4.824427605,6.573638916,-5.583683014,-3.046260834,-7.188723564,-4.868295193,-6.875212669,-7.037210464,-3.304497004,-3.61540699,-8.620450974,-6.155361652,-5.467588425,-2.332168102
2016,3.316641569,-4.737156868,-18.31523705,-11.74422932,2.195745707,1.823511124,0.150846124,3.374405861,8.350954056,-6.148352146,-3.186573267,-8.21277523,-0.091818444,-9.029492378,-8.105154037,-5.201381207,-3.906187534,-7.892071724,-7.892780781,-6.919948578,-2.085823774
2040,8.393904686,-1.943886042,-19.2918663,-11.960186,7.080713749,1.934552431,-2.56833601,1.287454724,9.908493996,-6.543974876,-5.029493809,-7.395924568,5.892466068,-15.16361713,-7.186689854,-7.167058945,-3.802868843,-9.066684723,-6.928867817,-9.007110596,-1.703661323
2064,14.5512743,5.733510494,-25.69623947,-8.269099236,15.46241856,0.923151791,-5.557353497,-2.239147425,9.995563507,-7.550795555,-4.43391943,-11.3607254,32.37671661,-27.9814167,-15.87486172,-3.787344933,-6.211204529,-11.74595833,-9.265209198,-9.886201859,-1.519792557
2088,20.59913826,15.60425472,-22.76691437,-12.60479736,27.86439896,-3.67418623,-11.20512581,-10.10560131,10.77271175,-5.327839851,-7.807368279,-15.9118042,64.03089905,-41.21124268,-25.55396271,-1.700718641,-11.59533501,-16.14998245,-11.68905067,-11.80616856,-1.302081943
2112,30.09601212,31.63432503,-16.34919357,-7.435033321,31.82583618,-9.08475399,-18.06947708,-17.26966667,11.19448376,-6.828085423,-14.73505402,-13.44717503,97.28877258,-52.80760574,-41.67284775,-2.310515881,-11.87958908,-21.32906532,-15.0145359,-13.7371273,-1.841699362
2136,41.32167435,48.01831818,-0.745500684,-9.379318237,42.31774521,-0.153446466,-43.58057404,-25.38097191,8.546417236,-10.40721989,-14.32433033,-13.17395973,129.1021423,-64.84629059,-55.06957626,-1.954568386,-7.542372227,-28.70246696,-26.37610245,-15.32168007,-4.389448166
2160,49.50986099,62.12633896,19.85275269,-34.37611389,85.33486938,-15.315938,-44.47233963,-18.05751228,-12.21654797,-15.02058887,-14.64286232,-15.01205635,154.1115417,-68.5734024,-63.64870071,-19.1990242,5.413516521,-37.31681061,-27.77789497,-24.24853325,-8.023703575
2184,72.2780304,80.45592499,23.03855133,-38.12981796,97.95677948,3.794977188,-71.22686768,-26.65733147,-19.6900959,-15.05320549,-15.97335911,-15.89091587,172.4325104,-62.42377472,-70.84320831,-30.18951035,0.152876958,-36.84851074,-26.43757439,-33.35989761,-14.13390541
2208,85.0707016,93.29320526,25.0229702,-32.8379097,108.5730972,-6.716575146,-29.82638168,-99.11339569,3.765888929,-15.75806332,-13.89723778,-21.46240997,182.3409271,-20.86309624,-111.1023178,-32.03722382,-6.81595993,-39.8712883,-25.04176521,-27.18631363,-30.9817009
2232,87.8557663,110.5845184,23.66992569,-23.39999962,101.0722733,5.36256361,-39.6517067,-100.2360916,0.416341394,-10.90058613,-14.20100594,-29.49913025,180.2040558,-9.534729958,-100.9009323,-42.7958374,-9.136324883,-43.37328339,-27.91490364,-34.58679581,-32.21506119
2256,85.10644531,119.8584061,21.82397842,1.338550329,78.0719223,16.02342796,-65.5451355,-75.05506897,-5.336565495,-10.98654461,-13.15932083,-38.08324814,169.6150513,-21.47242355,-48.66398239,-63.78654099,-22.96588135,-44.47896957,-25.3894577,-35.51403046,-33.53132248
2280,73.53443909,130.072403,23.06654167,-7.37493515,81.2999115,25.6225853,-57.15486526,-74.42408752,-21.13381958,-9.335653305,-12.69649982,-37.05345535,150.633606,-7.933032036,-57.52119446,-52.39160919,-28.92717171,-43.98851395,-30.01552963,-46.1579628,-22.41619301
