2064,0.026563387,0.026000526,0.026343893,0.026745155,0.026069921,0.025452597,0.025351441,0.025288988,0.025010947,0.025001734,0.025310859,0.025665483,0.025495263,0.025701338,0.026568834,0.026859095,0.027010418,0.027327739,0.027666343,0.027958455,0.028131131
2088,0.026404353,0.025583731,0.025756046,0.026200626,0.025486005,0.024853289,0.024939662,0.025061551,0.024845148,0.024726078,0.02500076,0.025417738,0.024922809,0.024977705,0.026170433,0.026512548,0.02668068,0.027105834,0.027495729,0.027802741,0.027966451
2112,0.026221363,0.025072133,0.025006363,0.025337646,0.024612015,0.024145305,0.024442568,0.02476296,0.024620859,0.024457585,0.024766928,0.025182338,0.024303215,0.024178358,0.025697146,0.026145983,0.026289871,0.026782718,0.027263451,0.027618757,0.027796078
2136,0.0260414,0.024589544,0.024217397,0.024495725,0.023808017,0.023176873,0.02372868,0.024483318,0.024424294,0.02427003,0.024553783,0.02490253,0.023726759,0.023378899,0.025122842,0.025702197,0.025757924,0.026294591,0.026972473,0.027394468,0.027588038
2160,0.025925346,0.024302334,0.023605131,0.024076089,0.023363173,0.022520937,0.023321839,0.024006248,0.024073163,0.024098461,0.024337372,0.024621589,0.0232496,0.022685047,0.024475234,0.025293354,0.025337685,0.02576487,0.026518427,0.026991792,0.027270764
2184,0.02567273,0.023747634,0.022949694,0.023438215,0.022712484,0.021553433,0.022487221,0.02363475,0.023853498,0.023897106,0.024088742,0.024350848,0.022860343,0.022057321,0.023818912,0.02483231,0.024992285,0.025385015,0.02607199,0.026566809,0.026938275
2208,0.025527615,0.023431143,0.022550315,0.02294722,0.022155385,0.021151006,0.02170782,0.023069374,0.023761777,0.023594096,0.023764549,0.024038427,0.022557674,0.021086745,0.022801757,0.024381863,0.024630053,0.025041331,0.02567387,0.02609168,0.026541056
2232,0.025459712,0.023237802,0.02226224,0.022536434,0.021771021,0.020809026,0.021341458,0.02273934,0.023456693,0.023325182,0.023446627,0.023763295,0.022387315,0.020806609,0.022261968,0.023887202,0.024274986,0.024689414,0.0252994,0.025785435,0.026294751
2256,0.025493443,0.023238428,0.02214949,0.022072604,0.021303151,0.020601194,0.021264575,0.022599028,0.023121478,0.023076329,0.023211343,0.023558229,0.022302626,0.021094106,0.022086408,0.023226881,0.023902318,0.024388231,0.024964081,0.025437074,0.025965936
2280,0.025574822,0.023334693,0.022113165,0.022128031,0.021385847,0.020478537,0.020977566,0.022242678,0.02289683,0.022982633,0.0230894,0.023410473,0.022265296,0.021037774,0.021958312,0.023022953,0.023630626,0.024179239,0.024741981,0.025290463,0.025787609
2304,0.025693135,0.02348474,0.022127228,0.022080624,0.021371851,0.020508075,0.020855444,0.021960491,0.022576919,0.022805071,0.02299444,0.023284612,0.022298388,0.021072058,0.021749664,0.022741426,0.023257965,0.023861006,0.024586231,0.025123945,0.025590001
2328,0.025833841,0.023765031,0.022294227,0.022103239,0.021419663,0.02061991,0.020840906,0.021777397,0.022406012,0.022760177,0.023065276,0.023314036,0.022338722,0.021131424,0.02162892,0.022542989,0.023279639,0.023912057,0.024486184,0.025027182,0.025460668
2352,0.026002921,0.024051547,0.02247701,0.0222806,0.021634292,0.020811357,0.02090794,0.021678004,0.022434048,0.022893338,0.023072785,0.023300759,0.022517726,0.021360075,0.021603707,0.022395434,0.022981942,0.02364118,0.02439582,0.024938269,0.025347469
2376,0.026221009,0.024498075,0.022829056,0.022513028,0.021878587,0.021063223,0.020893812,0.021514615,0.022420377,0.022977287,0.023292262,0.023489296,0.022732668,0.021638479,0.021696799,0.022377495,0.022997048,0.023653809,0.02428982,0.024774358,0.025269551
2400,0.026465924,0.024953067,0.023210157,0.022865001,0.022262072,0.021448469,0.021337317,0.02178123,0.022478342,0.023107819,0.02349576,0.023680424,0.023044724,0.022038063,0.021894537,0.022430798,0.023036372,0.02368385,0.024336811,0.024923708,0.02531535
2424,0.026703177,0.025513522,0.023758717,0.023309104,0.0227725,0.02199688,0.02174571,0.021970026,0.022479216,0.02316696,0.023742398,0.023922229,0.023462914,0.022501107,0.022113543,0.022566548,0.023152499,0.023769934,0.024405403,0.025007486,0.02546029
2448,0.026920488,0.026092334,0.024395052,0.023865404,0.02339023,0.022680387,0.022310281,0.022145523,0.022726871,0.023568332,0.024061846,0.024223039,0.023964575,0.023146238,0.022494169,0.022808425,0.023383433,0.023953319,0.024561167,0.025144635,0.025561567
2472,0.02714286,0.026754688,0.025206242,0.024562936,0.024144072,0.023508111,0.022968262,0.022610309,0.022933187,0.023730075,0.024447665,0.024615135,0.024556976,0.023864094,0.022948628,0.023072585,0.023638245,0.024206916,0.024872895,0.025384711,0.025654713
2496,0.027221562,0.027324587,0.026121711,0.025337746,0.024992686,0.024453547,0.023707787,0.022979435,0.023291947,0.024135534,0.024781544,0.025051577,0.025164451,0.024554119,0.023416148,0.02334719,0.023914753,0.024484027,0.025132496,0.025623374,0.025868095
2520,0.027190745,0.02779421,0.027167886,0.026281718,0.025882544,0.025425646,0.024492187,0.023441704,0.023586124,0.024371276,0.025020659,0.025388649,0.025876028,0.025399219,0.023947472,0.023671351,0.024345433,0.024918204,0.02526468,0.025710039,0.026065197
2544,0.027075933,0.027904673,0.027934577,0.027260849,0.026832607,0.026451964,0.025321275,0.023971234,0.023906516,0.024563331,0.025228491,0.02569754,0.026470697,0.026129931,0.024509054,0.023999335,0.024354571,0.024987629,0.025679121,0.026146172,0.026368536
2568,0.02713233,0.028092332,0.028566491,0.02817806,0.027695466,0.027304595,0.02601001,0.024432538,0.024213484,0.024748886,0.025384735,0.025931889,0.026960524,0.026821453,0.025108136,0.024376519,0.024870401,0.025480362,0.025894661,0.026331585,0.026564769
2592,0.027143637,0.0282409,0.029166399,0.029029127,0.028500805,0.028093746,0.026736623,0.02497937,0.024536565,0.024973407,0.025443636,0.026024573,0.027130337,0.027239567,0.025762422,0.024822555,0.025183795,0.025716783,0.0260392,0.02646292,0.026748633
